date,day,month,year,daily_confirmed_cases,daily_deaths,confirmed_cases,deaths,countries_and_territories,geo_id,country_territory_code,pop_data_2018
2019-12-31,31,12,2019,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2019-12-31,31,12,2019,0,0,0,0,Afghanistan,AF,AFG,37172386
2019-12-31,31,12,2019,0,0,0,0,Armenia,AM,ARM,2951776
2019-12-31,31,12,2019,0,0,0,0,Austria,AT,AUT,8847037
2019-12-31,31,12,2019,0,0,0,0,Australia,AU,AUS,24992369
2019-12-31,31,12,2019,0,0,0,0,Azerbaijan,AZ,AZE,9942334
2019-12-31,31,12,2019,0,0,0,0,Belgium,BE,BEL,11422068
2019-12-31,31,12,2019,0,0,0,0,Bahrain,BH,BHR,1569439
2019-12-31,31,12,2019,0,0,0,0,Brazil,BR,BRA,209469333
2019-12-31,31,12,2019,0,0,0,0,Belarus,BY,BLR,9485386
2019-12-31,31,12,2019,0,0,0,0,Canada,CA,CAN,37058856
2019-12-31,31,12,2019,0,0,0,0,Switzerland,CH,CHE,8516543
2019-12-31,31,12,2019,27,0,27,0,China,CN,CHN,1392730000
2019-12-31,31,12,2019,0,0,0,0,Czechia,CZ,CZE,10625695
2019-12-31,31,12,2019,0,0,0,0,Germany,DE,DEU,82927922
2019-12-31,31,12,2019,0,0,0,0,Denmark,DK,DNK,5797446
2019-12-31,31,12,2019,0,0,0,0,Dominican_Republic,DO,DOM,10627165
2019-12-31,31,12,2019,0,0,0,0,Algeria,DZ,DZA,42228429
2019-12-31,31,12,2019,0,0,0,0,Ecuador,EC,ECU,17084357
2019-12-31,31,12,2019,0,0,0,0,Estonia,EE,EST,1320884
2019-12-31,31,12,2019,0,0,0,0,Egypt,EG,EGY,98423595
2019-12-31,31,12,2019,0,0,0,0,Greece,EL,GRC,10727668
2019-12-31,31,12,2019,0,0,0,0,Spain,ES,ESP,46723749
2019-12-31,31,12,2019,0,0,0,0,Finland,FI,FIN,5518050
2019-12-31,31,12,2019,0,0,0,0,France,FR,FRA,66987244
2019-12-31,31,12,2019,0,0,0,0,Georgia,GE,GEO,3731000
2019-12-31,31,12,2019,0,0,0,0,Croatia,HR,HRV,4089400
2019-12-31,31,12,2019,0,0,0,0,Indonesia,ID,IDN,267663435
2019-12-31,31,12,2019,0,0,0,0,Ireland,IE,IRL,4853506
2019-12-31,31,12,2019,0,0,0,0,Israel,IL,ISR,8883800
2019-12-31,31,12,2019,0,0,0,0,India,IN,IND,1352617328
2019-12-31,31,12,2019,0,0,0,0,Iraq,IQ,IRQ,38433600
2019-12-31,31,12,2019,0,0,0,0,Iran,IR,IRN,81800269
2019-12-31,31,12,2019,0,0,0,0,Iceland,IS,ISL,353574
2019-12-31,31,12,2019,0,0,0,0,Italy,IT,ITA,60431283
2019-12-31,31,12,2019,0,0,0,0,Japan,JP,JPN,126529100
2019-12-31,31,12,2019,0,0,0,0,Cases_on_an_international_conveyance_Japan,JPG11668,N/A,3000
2019-12-31,31,12,2019,0,0,0,0,Cambodia,KH,KHM,16249798
2019-12-31,31,12,2019,0,0,0,0,South_Korea,KR,KOR,51635256
2019-12-31,31,12,2019,0,0,0,0,Kuwait,KW,KWT,4137309
2019-12-31,31,12,2019,0,0,0,0,Lebanon,LB,LBN,6848925
2019-12-31,31,12,2019,0,0,0,0,Sri_Lanka,LK,LKA,21670000
2019-12-31,31,12,2019,0,0,0,0,Lithuania,LT,LTU,2789533
2019-12-31,31,12,2019,0,0,0,0,Luxembourg,LU,LUX,607728
2019-12-31,31,12,2019,0,0,0,0,Monaco,MC,MCO,38682
2019-12-31,31,12,2019,0,0,0,0,North_Macedonia,MK,MKD,2082958
2019-12-31,31,12,2019,0,0,0,0,Mexico,MX,MEX,126190788
2019-12-31,31,12,2019,0,0,0,0,Malaysia,MY,MYS,31528585
2019-12-31,31,12,2019,0,0,0,0,Nigeria,NG,NGA,195874740
2019-12-31,31,12,2019,0,0,0,0,Netherlands,NL,NLD,17231017
2019-12-31,31,12,2019,0,0,0,0,Norway,NO,NOR,5314336
2019-12-31,31,12,2019,0,0,0,0,Nepal,NP,NPL,28087871
2019-12-31,31,12,2019,0,0,0,0,New_Zealand,NZ,NZL,4885500
2019-12-31,31,12,2019,0,0,0,0,Oman,OM,OMN,4829483
2019-12-31,31,12,2019,0,0,0,0,Philippines,PH,PHL,106651922
2019-12-31,31,12,2019,0,0,0,0,Pakistan,PK,PAK,212215030
2019-12-31,31,12,2019,0,0,0,0,Qatar,QA,QAT,2781677
2019-12-31,31,12,2019,0,0,0,0,Romania,RO,ROU,19473936
2019-12-31,31,12,2019,0,0,0,0,Russia,RU,RUS,144478050
2019-12-31,31,12,2019,0,0,0,0,Sweden,SE,SWE,10183175
2019-12-31,31,12,2019,0,0,0,0,Singapore,SG,SGP,5638676
2019-12-31,31,12,2019,0,0,0,0,San_Marino,SM,SMR,33785
2019-12-31,31,12,2019,0,0,0,0,Thailand,TH,THA,69428524
2019-12-31,31,12,2019,0,0,0,0,Taiwan,TW,TWN,23780452
2019-12-31,31,12,2019,0,0,0,0,United_Kingdom,UK,GBR,66488991
2019-12-31,31,12,2019,0,0,0,0,United_States_of_America,US,USA,327167434
2019-12-31,31,12,2019,0,0,0,0,Vietnam,VN,VNM,95540395
2020-03-03,3,3,2020,1,0,1,0,Andorra,AD,AND,77006
2020-03-14,14,3,2020,1,0,2,0,Andorra,AD,AND,77006
2020-03-16,16,3,2020,3,0,5,0,Andorra,AD,AND,77006
2020-03-17,17,3,2020,9,0,14,0,Andorra,AD,AND,77006
2020-03-18,18,3,2020,0,0,14,0,Andorra,AD,AND,77006
2020-03-19,19,3,2020,39,0,53,0,Andorra,AD,AND,77006
2020-03-20,20,3,2020,22,0,75,0,Andorra,AD,AND,77006
2020-03-21,21,3,2020,0,0,75,0,Andorra,AD,AND,77006
2020-03-22,22,3,2020,13,0,88,0,Andorra,AD,AND,77006
2020-03-23,23,3,2020,25,0,113,0,Andorra,AD,AND,77006
2020-03-24,24,3,2020,20,0,133,0,Andorra,AD,AND,77006
2020-03-25,25,3,2020,31,0,164,0,Andorra,AD,AND,77006
2020-03-26,26,3,2020,24,0,188,0,Andorra,AD,AND,77006
2020-03-27,27,3,2020,36,3,224,3,Andorra,AD,AND,77006
2020-03-28,28,3,2020,43,0,267,3,Andorra,AD,AND,77006
2020-03-29,29,3,2020,41,1,308,4,Andorra,AD,AND,77006
2020-03-30,30,3,2020,26,2,334,6,Andorra,AD,AND,77006
2020-03-31,31,3,2020,36,2,370,8,Andorra,AD,AND,77006
2020-04-01,1,4,2020,6,4,376,12,Andorra,AD,AND,77006
2020-04-02,2,4,2020,14,2,390,14,Andorra,AD,AND,77006
2020-04-03,3,4,2020,38,1,428,15,Andorra,AD,AND,77006
2020-04-04,4,4,2020,11,1,439,16,Andorra,AD,AND,77006
2020-04-05,5,4,2020,27,1,466,17,Andorra,AD,AND,77006
2020-04-06,6,4,2020,35,1,501,18,Andorra,AD,AND,77006
2020-04-07,7,4,2020,25,3,526,21,Andorra,AD,AND,77006
2020-04-08,8,4,2020,19,1,545,22,Andorra,AD,AND,77006
2020-04-09,9,4,2020,19,1,564,23,Andorra,AD,AND,77006
2020-04-10,10,4,2020,19,2,583,25,Andorra,AD,AND,77006
2020-04-11,11,4,2020,18,1,601,26,Andorra,AD,AND,77006
2020-04-12,12,4,2020,21,2,622,28,Andorra,AD,AND,77006
2020-04-13,13,4,2020,16,1,638,29,Andorra,AD,AND,77006
2020-04-14,14,4,2020,8,0,646,29,Andorra,AD,AND,77006
2020-04-15,15,4,2020,13,2,659,31,Andorra,AD,AND,77006
2020-04-16,16,4,2020,14,2,673,33,Andorra,AD,AND,77006
2020-04-17,17,4,2020,9,0,682,33,Andorra,AD,AND,77006
2020-04-18,18,4,2020,14,2,696,35,Andorra,AD,AND,77006
2020-04-19,19,4,2020,8,0,704,35,Andorra,AD,AND,77006
2020-04-20,20,4,2020,9,1,713,36,Andorra,AD,AND,77006
2020-04-21,21,4,2020,4,0,717,36,Andorra,AD,AND,77006
2020-04-22,22,4,2020,0,1,717,37,Andorra,AD,AND,77006
2020-04-23,23,4,2020,6,0,723,37,Andorra,AD,AND,77006
2020-04-24,24,4,2020,1,0,724,37,Andorra,AD,AND,77006
2020-04-25,25,4,2020,7,3,731,40,Andorra,AD,AND,77006
2020-04-26,26,4,2020,2,0,733,40,Andorra,AD,AND,77006
2020-04-27,27,4,2020,7,0,740,40,Andorra,AD,AND,77006
2020-04-28,28,4,2020,3,0,743,40,Andorra,AD,AND,77006
2020-04-29,29,4,2020,0,1,743,41,Andorra,AD,AND,77006
2020-04-30,30,4,2020,0,1,743,42,Andorra,AD,AND,77006
2020-05-01,1,5,2020,2,0,745,42,Andorra,AD,AND,77006
2020-05-02,2,5,2020,1,1,746,43,Andorra,AD,AND,77006
2020-05-03,3,5,2020,1,1,747,44,Andorra,AD,AND,77006
2020-05-04,4,5,2020,1,1,748,45,Andorra,AD,AND,77006
2020-05-05,5,5,2020,2,0,750,45,Andorra,AD,AND,77006
2020-05-06,6,5,2020,1,1,751,46,Andorra,AD,AND,77006
2020-05-07,7,5,2020,0,0,751,46,Andorra,AD,AND,77006
2020-05-08,8,5,2020,1,1,752,47,Andorra,AD,AND,77006
2020-05-09,9,5,2020,0,0,752,47,Andorra,AD,AND,77006
2020-05-10,10,5,2020,2,1,754,48,Andorra,AD,AND,77006
2020-05-11,11,5,2020,1,0,755,48,Andorra,AD,AND,77006
2020-05-12,12,5,2020,1,0,756,48,Andorra,AD,AND,77006
2020-05-13,13,5,2020,2,0,758,48,Andorra,AD,AND,77006
2020-05-14,14,5,2020,2,1,760,49,Andorra,AD,AND,77006
2020-05-15,15,5,2020,1,0,761,49,Andorra,AD,AND,77006
2020-05-16,16,5,2020,0,0,761,49,Andorra,AD,AND,77006
2020-05-17,17,5,2020,0,2,761,51,Andorra,AD,AND,77006
2020-05-18,18,5,2020,0,0,761,51,Andorra,AD,AND,77006
2020-05-19,19,5,2020,0,0,761,51,Andorra,AD,AND,77006
2020-05-20,20,5,2020,0,0,761,51,Andorra,AD,AND,77006
2020-05-21,21,5,2020,1,0,762,51,Andorra,AD,AND,77006
2020-05-22,22,5,2020,0,0,762,51,Andorra,AD,AND,77006
2020-05-23,23,5,2020,0,0,762,51,Andorra,AD,AND,77006
2020-05-24,24,5,2020,0,0,762,51,Andorra,AD,AND,77006
2020-05-25,25,5,2020,1,0,763,51,Andorra,AD,AND,77006
2020-05-26,26,5,2020,0,0,763,51,Andorra,AD,AND,77006
2020-05-27,27,5,2020,0,0,763,51,Andorra,AD,AND,77006
2020-05-28,28,5,2020,0,0,763,51,Andorra,AD,AND,77006
2020-05-29,29,5,2020,0,0,763,51,Andorra,AD,AND,77006
2020-05-30,30,5,2020,1,0,764,51,Andorra,AD,AND,77006
2020-05-31,31,5,2020,0,0,764,51,Andorra,AD,AND,77006
2020-06-01,1,6,2020,0,0,764,51,Andorra,AD,AND,77006
2020-06-02,2,6,2020,1,0,765,51,Andorra,AD,AND,77006
2020-06-03,3,6,2020,79,0,844,51,Andorra,AD,AND,77006
2020-06-04,4,6,2020,7,0,851,51,Andorra,AD,AND,77006
2020-06-05,5,6,2020,1,0,852,51,Andorra,AD,AND,77006
2020-06-06,6,6,2020,0,0,852,51,Andorra,AD,AND,77006
2020-06-07,7,6,2020,0,0,852,51,Andorra,AD,AND,77006
2020-06-08,8,6,2020,0,0,852,51,Andorra,AD,AND,77006
2020-06-09,9,6,2020,0,0,852,51,Andorra,AD,AND,77006
2020-06-10,10,6,2020,0,0,852,51,Andorra,AD,AND,77006
2020-01-01,1,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-02,2,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-03,3,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-04,4,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-05,5,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-06,6,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-07,7,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-08,8,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-09,9,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-10,10,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-11,11,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-12,12,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-13,13,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-14,14,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-15,15,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-16,16,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-17,17,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-18,18,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-19,19,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-20,20,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-21,21,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-22,22,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-23,23,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-24,24,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-25,25,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-26,26,1,2020,0,0,0,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-27,27,1,2020,1,0,1,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-28,28,1,2020,0,0,1,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-29,29,1,2020,0,0,1,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-30,30,1,2020,3,0,4,0,United_Arab_Emirates,AE,ARE,9630959
2020-01-31,31,1,2020,0,0,4,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-01,1,2,2020,0,0,4,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-02,2,2,2020,1,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-03,3,2,2020,0,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-04,4,2,2020,0,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-05,5,2,2020,0,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-06,6,2,2020,0,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-07,7,2,2020,0,0,5,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-08,8,2,2020,2,0,7,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-09,9,2,2020,0,0,7,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-10,10,2,2020,0,0,7,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-11,11,2,2020,1,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-12,12,2,2020,0,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-13,13,2,2020,0,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-14,14,2,2020,0,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-15,15,2,2020,0,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-16,16,2,2020,0,0,8,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-17,17,2,2020,1,0,9,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-18,18,2,2020,0,0,9,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-19,19,2,2020,0,0,9,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-20,20,2,2020,0,0,9,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-21,21,2,2020,0,0,9,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-22,22,2,2020,2,0,11,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-23,23,2,2020,2,0,13,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-24,24,2,2020,0,0,13,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-25,25,2,2020,0,0,13,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-26,26,2,2020,0,0,13,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-27,27,2,2020,0,0,13,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-28,28,2,2020,6,0,19,0,United_Arab_Emirates,AE,ARE,9630959
2020-02-29,29,2,2020,0,0,19,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-01,1,3,2020,2,0,21,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-02,2,3,2020,0,0,21,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-04,4,3,2020,6,0,27,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-06,6,3,2020,2,0,29,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-08,8,3,2020,16,0,45,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-10,10,3,2020,14,0,59,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-11,11,3,2020,15,0,74,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-13,13,3,2020,11,0,85,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-15,15,3,2020,0,0,85,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-16,16,3,2020,1,0,86,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-17,17,3,2020,12,0,98,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-18,18,3,2020,15,0,113,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-19,19,3,2020,0,0,113,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-20,20,3,2020,27,0,140,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-21,21,3,2020,0,0,140,0,United_Arab_Emirates,AE,ARE,9630959
2020-03-22,22,3,2020,13,2,153,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-23,23,3,2020,0,0,153,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-24,24,3,2020,45,0,198,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-25,25,3,2020,50,0,248,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-26,26,3,2020,85,0,333,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-27,27,3,2020,0,0,333,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-28,28,3,2020,72,0,405,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-29,29,3,2020,63,0,468,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-30,30,3,2020,0,0,468,2,United_Arab_Emirates,AE,ARE,9630959
2020-03-31,31,3,2020,143,3,611,5,United_Arab_Emirates,AE,ARE,9630959
2020-04-01,1,4,2020,53,1,664,6,United_Arab_Emirates,AE,ARE,9630959
2020-04-02,2,4,2020,0,0,664,6,United_Arab_Emirates,AE,ARE,9630959
2020-04-03,3,4,2020,360,2,1024,8,United_Arab_Emirates,AE,ARE,9630959
2020-04-04,4,4,2020,0,0,1024,8,United_Arab_Emirates,AE,ARE,9630959
2020-04-05,5,4,2020,481,2,1505,10,United_Arab_Emirates,AE,ARE,9630959
2020-04-06,6,4,2020,294,0,1799,10,United_Arab_Emirates,AE,ARE,9630959
2020-04-07,7,4,2020,277,1,2076,11,United_Arab_Emirates,AE,ARE,9630959
2020-04-08,8,4,2020,283,1,2359,12,United_Arab_Emirates,AE,ARE,9630959
2020-04-09,9,4,2020,300,0,2659,12,United_Arab_Emirates,AE,ARE,9630959
2020-04-10,10,4,2020,331,2,2990,14,United_Arab_Emirates,AE,ARE,9630959
2020-04-11,11,4,2020,370,2,3360,16,United_Arab_Emirates,AE,ARE,9630959
2020-04-12,12,4,2020,376,4,3736,20,United_Arab_Emirates,AE,ARE,9630959
2020-04-13,13,4,2020,387,2,4123,22,United_Arab_Emirates,AE,ARE,9630959
2020-04-14,14,4,2020,398,3,4521,25,United_Arab_Emirates,AE,ARE,9630959
2020-04-15,15,4,2020,412,3,4933,28,United_Arab_Emirates,AE,ARE,9630959
2020-04-16,16,4,2020,432,5,5365,33,United_Arab_Emirates,AE,ARE,9630959
2020-04-17,17,4,2020,460,0,5825,33,United_Arab_Emirates,AE,ARE,9630959
2020-04-18,18,4,2020,0,2,5825,35,United_Arab_Emirates,AE,ARE,9630959
2020-04-19,19,4,2020,477,2,6302,37,United_Arab_Emirates,AE,ARE,9630959
2020-04-20,20,4,2020,479,4,6781,41,United_Arab_Emirates,AE,ARE,9630959
2020-04-21,21,4,2020,484,2,7265,43,United_Arab_Emirates,AE,ARE,9630959
2020-04-22,22,4,2020,490,3,7755,46,United_Arab_Emirates,AE,ARE,9630959
2020-04-23,23,4,2020,483,6,8238,52,United_Arab_Emirates,AE,ARE,9630959
2020-04-24,24,4,2020,518,4,8756,56,United_Arab_Emirates,AE,ARE,9630959
2020-04-25,25,4,2020,525,8,9281,64,United_Arab_Emirates,AE,ARE,9630959
2020-04-26,26,4,2020,532,0,9813,64,United_Arab_Emirates,AE,ARE,9630959
2020-04-27,27,4,2020,536,12,10349,76,United_Arab_Emirates,AE,ARE,9630959
2020-04-28,28,4,2020,490,6,10839,82,United_Arab_Emirates,AE,ARE,9630959
2020-04-29,29,4,2020,541,7,11380,89,United_Arab_Emirates,AE,ARE,9630959
2020-04-30,30,4,2020,549,9,11929,98,United_Arab_Emirates,AE,ARE,9630959
2020-05-01,1,5,2020,552,7,12481,105,United_Arab_Emirates,AE,ARE,9630959
2020-05-02,2,5,2020,557,6,13038,111,United_Arab_Emirates,AE,ARE,9630959
2020-05-03,3,5,2020,561,8,13599,119,United_Arab_Emirates,AE,ARE,9630959
2020-05-04,4,5,2020,564,7,14163,126,United_Arab_Emirates,AE,ARE,9630959
2020-05-05,5,5,2020,567,11,14730,137,United_Arab_Emirates,AE,ARE,9630959
2020-05-06,6,5,2020,462,9,15192,146,United_Arab_Emirates,AE,ARE,9630959
2020-05-07,7,5,2020,546,11,15738,157,United_Arab_Emirates,AE,ARE,9630959
2020-05-08,8,5,2020,502,8,16240,165,United_Arab_Emirates,AE,ARE,9630959
2020-05-09,9,5,2020,553,9,16793,174,United_Arab_Emirates,AE,ARE,9630959
2020-05-10,10,5,2020,624,11,17417,185,United_Arab_Emirates,AE,ARE,9630959
2020-05-11,11,5,2020,781,13,18198,198,United_Arab_Emirates,AE,ARE,9630959
2020-05-12,12,5,2020,680,3,18878,201,United_Arab_Emirates,AE,ARE,9630959
2020-05-13,13,5,2020,783,2,19661,203,United_Arab_Emirates,AE,ARE,9630959
2020-05-14,14,5,2020,725,3,20386,206,United_Arab_Emirates,AE,ARE,9630959
2020-05-15,15,5,2020,698,2,21084,208,United_Arab_Emirates,AE,ARE,9630959
2020-05-16,16,5,2020,747,2,21831,210,United_Arab_Emirates,AE,ARE,9630959
2020-05-17,17,5,2020,796,4,22627,214,United_Arab_Emirates,AE,ARE,9630959
2020-05-18,18,5,2020,731,6,23358,220,United_Arab_Emirates,AE,ARE,9630959
2020-05-19,19,5,2020,832,4,24190,224,United_Arab_Emirates,AE,ARE,9630959
2020-05-20,20,5,2020,873,3,25063,227,United_Arab_Emirates,AE,ARE,9630959
2020-05-21,21,5,2020,941,6,26004,233,United_Arab_Emirates,AE,ARE,9630959
2020-05-22,22,5,2020,894,4,26898,237,United_Arab_Emirates,AE,ARE,9630959
2020-05-23,23,5,2020,994,4,27892,241,United_Arab_Emirates,AE,ARE,9630959
2020-05-24,24,5,2020,812,3,28704,244,United_Arab_Emirates,AE,ARE,9630959
2020-05-25,25,5,2020,781,1,29485,245,United_Arab_Emirates,AE,ARE,9630959
2020-05-26,26,5,2020,822,3,30307,248,United_Arab_Emirates,AE,ARE,9630959
2020-05-27,27,5,2020,779,5,31086,253,United_Arab_Emirates,AE,ARE,9630959
2020-05-28,28,5,2020,883,2,31969,255,United_Arab_Emirates,AE,ARE,9630959
2020-05-29,29,5,2020,563,3,32532,258,United_Arab_Emirates,AE,ARE,9630959
2020-05-30,30,5,2020,638,2,33170,260,United_Arab_Emirates,AE,ARE,9630959
2020-05-31,31,5,2020,726,2,33896,262,United_Arab_Emirates,AE,ARE,9630959
2020-06-01,1,6,2020,661,2,34557,264,United_Arab_Emirates,AE,ARE,9630959
2020-06-02,2,6,2020,635,2,35192,266,United_Arab_Emirates,AE,ARE,9630959
2020-06-03,3,6,2020,596,3,35788,269,United_Arab_Emirates,AE,ARE,9630959
2020-06-04,4,6,2020,571,1,36359,270,United_Arab_Emirates,AE,ARE,9630959
2020-06-05,5,6,2020,659,3,37018,273,United_Arab_Emirates,AE,ARE,9630959
2020-06-06,6,6,2020,624,1,37642,274,United_Arab_Emirates,AE,ARE,9630959
2020-06-07,7,6,2020,626,1,38268,275,United_Arab_Emirates,AE,ARE,9630959
2020-06-08,8,6,2020,540,1,38808,276,United_Arab_Emirates,AE,ARE,9630959
2020-06-09,9,6,2020,568,5,39376,281,United_Arab_Emirates,AE,ARE,9630959
2020-06-10,10,6,2020,528,2,39904,283,United_Arab_Emirates,AE,ARE,9630959
2020-01-01,1,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-02,2,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-03,3,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-04,4,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-05,5,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-06,6,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-07,7,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-08,8,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-09,9,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-10,10,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-11,11,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-12,12,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-13,13,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-14,14,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-15,15,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-16,16,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-17,17,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-18,18,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-19,19,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-20,20,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-21,21,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-22,22,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-23,23,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-24,24,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-25,25,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-26,26,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-27,27,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-28,28,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-29,29,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
2020-01-30,30,1,2020,0,0,0,0,Afghanistan,AF,AFG,37172386
